scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_154	5651.788803	1861.451220	3905.749737	948.144883	3790.337583	1746.039066	4703.643920
scaffold_155	266.466403	9.358374	133.626971	228.119440	257.108029	132.839432	38.346964
scaffold_156	442.431639	-5.119766	161.383393	333.214408	447.551405	281.048246	109.217232
scaffold_157	6620.674648	704.951723	1476.086192	6040.460925	5915.722926	5144.588456	580.213724
scaffold_158	1878.316209	1365.705804	963.016910	1151.711866	512.610405	915.299299	726.604343
scaffold_159	1779.528674	407.714675	1418.790078	1414.195660	1371.814000	360.738597	365.333014
scaffold_160	15333.207384	371.551411	600.142153	844.666653	14961.655973	14733.065230	14488.540731
scaffold_161	932.820777	-43.840075	105.234131	541.828661	976.660852	827.586645	390.992116
scaffold_162	338.714318	2.410110	84.423520	203.610144	336.304207	254.290798	135.104174
scaffold_163	322.704061	247.196040	320.880803	417.692082	75.508021	1.823258	-94.988021
scaffold_164	-nan	-163.931926	151.986342	962.262170	-nan	-nan	-nan
scaffold_165	666.159927	145.240772	541.436086	514.981802	520.919155	124.723841	151.178124
scaffold_166	1053.462845	-61.009852	258.591736	755.100827	1114.472697	794.871109	298.362018
scaffold_167	3063.756922	2523.410323	1520.914173	1668.009696	540.346599	1542.842749	1395.747226
scaffold_168	2078.969774	300.024746	1500.367020	1469.964946	1778.945028	578.602754	609.004827
scaffold_169	572.537709	-19.627594	195.450754	453.102142	592.165303	377.086955	119.435567
scaffold_170	961.093919	278.999108	386.816639	760.422309	682.094811	574.277280	200.671609
scaffold_171	3060.899825	159.534599	1598.940857	2448.090401	2901.365226	1461.958968	612.809424
scaffold_172	404.123897	-9.379645	141.645257	334.342275	413.503543	262.478640	69.781622
scaffold_173	1977.143873	1572.248776	901.512955	1046.186747	404.895097	1075.630917	930.957125
scaffold_174	920.096340	716.417824	460.125427	540.274610	203.678516	459.970913	379.821730
scaffold_175	574.955120	247.197106	504.906326	213.200662	327.758015	70.048794	361.754458
scaffold_176	988.918524	-35.867743	315.316501	827.624919	1024.786267	673.602023	161.293605
scaffold_177	1781.938112	1618.022128	931.970206	1058.810714	163.915984	849.967906	723.127398
scaffold_178	644.822751	-35.438028	135.459914	500.713652	680.260779	509.362837	144.109099
scaffold_179	-nan	-136.937967	15.594249	521.447679	-nan	-nan	-nan
